,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
5799,OG174043,JP 2021036810-A/1: Recombinant Bovine Leukemia Virus and use thereof,8720,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Recombinant Bovine Leukemia Virus and use thereof,30-JUN-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5800,LC585352,"Bovine leukemia virus K14 genomic DNA, long terminal repeat region",312,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,K14,Bos taurus,Japan,taxon:11901,,
5801,LC585351,"Bovine leukemia virus Cb15 genomic DNA, long terminal repeat region",381,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,Cb15,Bos taurus,Japan,taxon:11901,,
5802,LC585350,"Bovine leukemia virus T2 genomic DNA, long terminal repeat region",340,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,T2,Bos taurus,Japan,taxon:11901,,
5803,LC585349,"Bovine leukemia virus Y20 genomic DNA, long terminal repeat region",340,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,Y20,Bos taurus,Japan,taxon:11901,,
5804,LC585348,"Bovine leukemia virus Y14 genomic DNA, long terminal repeat region",340,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,Y14,Bos taurus,Japan,taxon:11901,,
5805,LC585347,"Bovine leukemia virus K25 genomic DNA, long terminal repeat region",340,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,K25,Bos taurus,Japan,taxon:11901,,
5806,LC585346,"Bovine leukemia virus M26 genomic DNA, long terminal repeat region",381,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,M26,Bos taurus,Japan,taxon:11901,,
5807,LC585345,"Bovine leukemia virus K4 genomic DNA, long terminal repeat region",340,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,K4,Bos taurus,Japan,taxon:11901,,
5808,LC585344,"Bovine leukemia virus M18 genomic DNA, long terminal repeat region",381,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Bovine leukemia virus,02-JUL-2021,Bovine leukemia virus,genomic DNA,M18,Bos taurus,Japan,taxon:11901,,
5809,MW934814,"Bovine leukemia virus isolate 6Pak envelope glycoprotein gene, partial cds",400,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5810,MW934813,"Bovine leukemia virus isolate 2Pak envelope glycoprotein gene, partial cds",400,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5811,MW934812,"Bovine leukemia virus isolate G23 envelope glycoprotein gene, partial cds",400,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5812,MW926794,"Bovine leukemia virus isolate L392 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5813,MW926793,"Bovine leukemia virus isolate L382 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5814,MW926792,"Bovine leukemia virus isolate L381 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5815,MW926791,"Bovine leukemia virus isolate L376 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5816,MW926790,"Bovine leukemia virus isolate L371 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5817,MW926789,"Bovine leukemia virus isolate L368 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5818,MW926788,"Bovine leukemia virus isolate L367 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5819,MW926787,"Bovine leukemia virus isolate L364 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5820,MW926786,"Bovine leukemia virus isolate L348 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5821,MW926785,"Bovine leukemia virus isolate P506 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5822,MW926784,"Bovine leukemia virus isolate P504 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5823,MW926783,"Bovine leukemia virus isolate P500 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5824,MW926782,"Bovine leukemia virus isolate P496 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5825,MW926781,"Bovine leukemia virus isolate P492 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5826,MW926780,"Bovine leukemia virus isolate P488 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5827,MW926779,"Bovine leukemia virus isolate P479 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5828,MW926778,"Bovine leukemia virus isolate P475 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5829,MW926777,"Bovine leukemia virus isolate P474 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2018
5830,MW926776,"Bovine leukemia virus isolate P30 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5831,MW926775,"Bovine leukemia virus isolate P29 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5832,MW926774,"Bovine leukemia virus isolate P6 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5833,MW926773,"Bovine leukemia virus isolate P5 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5834,MW926772,"Bovine leukemia virus isolate P2 env glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of the env gene of Bovine Leukemia virus in cattle from Pakistan with NGS-based evidence of a quasipecies,25-MAY-2021,Bovine leukemia virus,genomic DNA,,Bos taurus,Pakistan,taxon:11901,,2017
5835,LC600691,"Bovine leukemia virus blv-miR-B5-5p, complete sequence",22,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5836,LC600690,"Bovine leukemia virus blv-miR-B5-3p, complete sequence",23,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5837,LC600689,"Bovine leukemia virus blv-miR-B4-5p, complete sequence",20,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5838,LC600688,"Bovine leukemia virus blv-miR-B4-3p, complete sequence",24,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5839,LC600687,"Bovine leukemia virus blv-miR-B3-5p, complete sequence",21,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5840,LC600686,"Bovine leukemia virus blv-miR-B3-3p, complete sequence",23,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5841,LC600685,"Bovine leukemia virus blv-miR-B2-5p, complete sequence",22,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
5842,LC600684,"Bovine leukemia virus blv-miR-B2-3p, complete sequence",21,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,BLV-miRNAs of Japanese black cattle,22-MAY-2021,Bovine leukemia virus,transcribed RNA,,Bos taurus Japanese black,"Japan:Iwate, Shizuku-Ishi, Omyojin farm",taxon:11901,,2019-09-25
