,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
7310,KU885054,"Parechovirus A strain P84-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P84-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7311,KU885053,"Parechovirus A strain P83-08/HPeV-3/Newcastle/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P83-08/HPeV-3/Newcastle/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7312,KU885052,"Parechovirus A strain P82-12/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P82-12/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7313,KU885051,"Parechovirus A strain P81b-11/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P81b-11/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7314,KU885050,"Parechovirus A strain P81a-11/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P81a-11/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7315,KU885049,"Parechovirus A strain P80-12/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P80-12/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7316,KU885048,"Parechovirus A strain P76-14/HPeV-3/Liverpool/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P76-14/HPeV-3/Liverpool/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7317,KU885047,"Parechovirus A strain P75-12/HPeV-3/Manchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P75-12/HPeV-3/Manchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7318,KU885046,"Parechovirus A strain P74-12/HPeV-3/Manchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P74-12/HPeV-3/Manchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7319,KU885045,"Parechovirus A strain P73-14/HPeV-3/Nottingham/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P73-14/HPeV-3/Nottingham/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7320,KU885044,"Parechovirus A strain P72-14/HPeV-3/Brighton/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P72-14/HPeV-3/Brighton/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7321,KU885043,"Parechovirus A strain P71-12/HPeV-3/Manchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P71-12/HPeV-3/Manchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7322,KU885042,"Parechovirus A strain P68-13/HPeV-3/Brighton/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P68-13/HPeV-3/Brighton/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7323,KU885041,"Parechovirus A strain P67-09/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P67-09/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7324,KU885040,"Parechovirus A strain P66-10/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P66-10/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7325,KU885039,"Parechovirus A strain P65-11/HPeV-3/Gibraltar/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P65-11/HPeV-3/Gibraltar/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7326,KU885038,"Parechovirus A strain P64-08/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P64-08/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7327,KU885037,"Parechovirus A strain P62-10/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P62-10/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7328,KU885036,"Parechovirus A strain P60-10/HPeV-3/Newcastle/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P60-10/HPeV-3/Newcastle/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7329,KU885035,"Parechovirus A strain P58-10/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P58-10/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7330,KU885034,"Parechovirus A strain P57-10/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P57-10/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7331,KU885033,"Parechovirus A strain P56-15/HPeV-3/Birmingham/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P56-15/HPeV-3/Birmingham/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7332,KU885032,"Parechovirus A strain P55-12/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P55-12/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7333,KU885031,"Parechovirus A strain P54-14/HPeV-3/Brighton/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P54-14/HPeV-3/Brighton/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7334,KU885030,"Parechovirus A strain P48-10/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P48-10/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7335,KU885029,"Parechovirus A strain P47-09/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P47-09/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7336,KU885028,"Parechovirus A strain P46-10/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P46-10/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7337,KU885027,"Parechovirus A strain P44-12/HPeV-3/Manchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P44-12/HPeV-3/Manchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7338,KU885026,"Parechovirus A strain P43-12/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P43-12/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7339,KU885025,"Parechovirus A strain P41-12/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P41-12/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7340,KU885024,"Parechovirus A strain P40-10/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P40-10/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7341,KU885023,"Parechovirus A strain P38-14/HPeV-3/Dorchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P38-14/HPeV-3/Dorchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7342,KU885022,"Parechovirus A strain P33-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P33-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7343,KU885021,"Parechovirus A strain P32-10/HPeV-3/Aberdeen/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P32-10/HPeV-3/Aberdeen/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7344,KU885020,"Parechovirus A strain P28-14/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P28-14/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7345,KU885019,"Parechovirus A strain P26-08/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P26-08/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7346,KU885018,"Parechovirus A strain P25-10/HPeV-3/Reading/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P25-10/HPeV-3/Reading/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7347,KU885017,"Parechovirus A strain P24-10/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P24-10/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7348,KU885016,"Parechovirus A strain P23-11/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P23-11/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7349,KU885015,"Parechovirus A strain P20-14/HPeV-3/Newcastle/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P20-14/HPeV-3/Newcastle/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7350,KU885014,"Parechovirus A strain P18-11/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P18-11/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7351,KU885013,"Parechovirus A strain P14-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P14-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
